symbol,start_ts,level_price,side,label,body_volume_slope,price_return_kurtosis,volume_autocorrelation,poc_to_level_dist,squeeze_ratio,taker_ratio,wall_size_usd,wall_eaten_pct,book_depth_behind,book_imbalance,box_width_pct,duration_mins,episode_touches,volume_trend,level_touches,tick_speed_accel,trade_size_entropy,buy_sell_clustering
ENJUSDT,1775024700000,0.02067455,resistance,BROKE,0.00030324969594776346,1.7339526038152302,0.1675197820392168,-0.003847725827164203,2.500000000000087,0.46021634023992414,128828.03482,-0.052440297317613904,281411.10352,-0.0146725634996121,0.02757,385.0,14,0.000581,418,0.2,1.2751195590771973,0.627906976744186
ENJUSDT,1775050200000,0.02067455,resistance,BROKE,-0.001959387336832833,1.2048344456100732,0.2445182026960952,-0.003504053865361329,0.3999999999999861,0.46130291763607056,146064.88118,-0.24320524979640235,254226.28897,-0.2106790495277531,0.02418,160.0,4,-0.035839,418,,,
ENJUSDT,1775069400000,0.02067455,support,REJECTED,-0.017614178228127674,0.3446341797593182,0.010071546664369284,0.0019183259764197988,0.3076923076923262,0.3837214025689152,129782.36778,0.17742929284202724,353834.81151,-0.031770173039170485,0.01258,40.0,1,-0.101357,418,0.2,1.1655534540789172,0.8177570093457944
ENJUSDT,1775073600000,0.02067455,support,REJECTED,-0.008057420059116588,3.081171529372491,0.011639622093535936,0.006106032473945509,0.5999999999999792,0.5446245557659842,119478.66245,-0.16670659148182132,352694.59609,-0.07348398281468473,0.01306,140.0,0,-0.038027,418,0.0,1.9182958340544896,1.0
ENJUSDT,1775084100000,0.02067455,support,REJECTED,0.010348956297330038,2.421144047639815,0.2905681009350992,0.008244435791831142,1.1428571428570296,0.5288377153067003,106522.36366,0.05508661652168978,345623.68542,-0.07894661683363095,0.00919,80.0,0,0.127657,418,0.2,2.2318858528270784,1.1546391752577319
ENJUSDT,1775093700000,0.02067455,resistance,REJECTED,-0.008135740114157554,2.797760818018102,0.15309465795171892,0.001956511749953489,0.3499999999999879,0.39613804638342615,96227.33378,-0.1008271306572257,195833.97258,0.10073299435148435,0.02757,110.0,3,-0.036093,418,0.0,1.75,0.8
ENJUSDT,1775108100000,0.02067455,resistance,BROKE,0.01203303628384295,1.2203003743919254,0.028148947204011565,0.0020201547058430283,2.4999999999999134,0.5464699144912203,121974.87683,-0.2388400449976693,235810.22894,-0.10845451528761627,0.02418,70.0,4,0.052616,418,0.2,0.8035735441323772,0.8143530485023567
ENJUSDT,1775131800000,0.02067455,resistance,REJECTED,-0.000408141923318244,6.337392486514068,0.5666696145514801,0.0005181809468517807,0.9999999999999566,0.5038861644509199,105529.66797,0.14412851329992282,204383.36766,0.1212490417628028,0.02564,310.0,8,-0.011009,418,,,
ENJUSDT,1775164800000,0.01978988,support,REJECTED,-0.01804602907617778,2.9091815086658883,0.006762791862499061,0.006322423380030746,0.6250000000000325,0.4677931704976294,100229.81507,0.13176214507088801,275944.3328,0.037644705210972046,0.01162,70.0,0,-0.109019,327,,,
ENJUSDT,1775184600000,0.02067455,resistance,REJECTED,-0.01698505766632527,6.248863702184458,0.6550203428774771,-0.008684590474762477,0.19148936170213393,0.5036199804036929,96172.34869,0.14907705589598486,205803.04094,-0.09684594549557221,0.02467,165.0,0,-0.095177,418,0.2,1.4227077257822018,0.9621252676659529
ENJUSDT,1775205000000,0.02067455,resistance,REJECTED,-0.025898625113872264,2.7353844121547044,0.38523255074907814,-0.00928283426012334,0.5000000000000867,0.5074839549668296,87122.92864,0.25775182508245764,206740.26164,0.023796069058505804,0.01306,85.0,0,-0.187236,418,0.2,1.8676338909712125,1.064516129032258
ENJUSDT,1775250000000,0.01978988,support,REJECTED,0.004322459364674482,7.865370261100779,0.11659795740193733,0.00927449042801566,8.000000000000346,0.487632100907065,98873.67899,-0.07312152351458123,299371.38934,-0.03703526412660101,0.01566,265.0,5,0.010269,327,,,
ENJUSDT,1775267400000,0.01978988,support,REJECTED,0.004889426314633764,4.038505927267931,0.23024167928887937,0.0026123931710762853,2.1428571428571357,0.5017848871316971,88906.67826,0.16363376883635394,296876.50111,0.013338123370468136,0.01971,290.0,12,0.03175,327,,,
ENJUSDT,1775310300000,0.01978988,support,REJECTED,-0.003913804740427635,2.525009951017473,0.12868073491465998,0.0063623161779763375,0.7499999999999675,0.5289620462901374,100952.04996,-0.2276959600030981,290140.67464,0.1603207350386482,0.01718,315.0,3,-0.022299,327,0.2,2.510768650436126,1.0
ENJUSDT,1775330700000,0.01978988,support,REJECTED,0.0007160237936130885,2.3102591523723524,0.10388253220180854,0.008263872880056844,1.0000000000000384,0.5488356260402087,96438.24286,-0.05466610440200892,300349.85256,0.0190398055623099,0.01263,425.0,1,0.004329,327,,,
ENJUSDT,1775358300000,0.01978988,support,REJECTED,-0.00046133422082262064,11.958407799677275,0.2610452068067276,0.006083066592356152,0.9999999999998613,0.4979060160242551,112710.62575,-0.14210728100075287,307771.31064,0.0022354547416479895,0.02173,505.0,37,-0.00279,327,0.0,0.0,1.0
ENJUSDT,1775388900000,0.01978988,resistance,REJECTED,0.042392322582973235,1.7818606567505988,0.03807010713183415,-0.004741179250255777,1.25,0.5246487323358178,101619.04321,0.11492354824841922,194028.7673,-0.02028118031741871,0.01415,50.0,0,0.175015,327,0.2,1.4175808336713067,0.6909541455430014
ENJUSDT,1775397600000,0.01978988,resistance,REJECTED,-0.0031086287028548685,1.4505160670402177,-0.12954285970001217,-0.008730459044830248,0.5000000000000174,0.40181313421271764,103820.39973,-0.10038509968223597,185006.07032,0.05088509807751827,0.00758,40.0,0,0.003355,327,0.0,1.1488348542809166,1.0
ENJUSDT,1775430900000,0.01978988,resistance,REJECTED,0.0005019969313720536,4.365054194308125,0.2212455738042379,-0.003517800113252937,0.5454545454546229,0.4802978229943343,103927.19704,-0.024890403759507684,210584.94977,0.0931583019862546,0.02072,480.0,33,0.002576,327,0.4,0.8064975383226127,0.8918749739181238
ENJUSDT,1775460000000,0.01978988,support,BROKE,-0.00040903927039776677,1.2814708279440796,0.062253342475725504,0.0015751804244870768,0.5714285714286139,0.44831878015429727,133928.58066,-0.07993106471429767,319417.1715,0.09285716131593624,0.02021,350.0,24,-0.002643,327,,,
ENJUSDT,1775483100000,0.01978988,resistance,REJECTED,-0.002878178491973856,0.30544650541601115,0.10538105530986308,-0.010645313346225952,1.6000000000001389,0.5619243178922538,115153.18974,0.005758018620893757,216154.10927,0.006618148377774129,0.00505,40.0,0,-0.01969,327,,,
ENJUSDT,1775487300000,0.01978988,resistance,REJECTED,-0.02477375467734036,0.19712351188704558,0.35630168333883055,-0.010645313346225952,0.8750000000000434,0.47015057662547904,112346.45644,-0.26714262933776234,215952.9634,-0.004043627001183165,0.00758,65.0,0,-0.106408,327,,,
ENJUSDT,1775505600000,0.01978988,resistance,REJECTED,-0.0027957523156054275,4.252799006848607,0.22107108330232994,-0.0030390865379039235,0.7857142857143159,0.5196642553649793,111086.36713,-0.10619364969739475,206093.22468,-0.023082497662534934,0.02173,330.0,14,-0.014191,327,0.2,0.3314449666275464,1.0138280511895559
ENJUSDT,1775601300000,0.01978988,support,REJECTED,-0.005733041349490954,0.5664054970806154,0.4908981050839433,6.063705287892438e-06,0.785714285714291,0.5600259070070638,90430.61009,0.12138607276224744,262186.80101,-0.05838040504146381,0.0283,85.0,2,-0.011269,327,,,
ENJUSDT,1775608200000,0.01978988,support,REJECTED,-0.006283315410094542,0.43931381225017185,-0.01773417185752315,0.006322423380030746,0.3333333333333205,0.4052533018547246,103313.97929,-0.03602879618438837,307495.8953,-0.01706536273492698,0.01061,85.0,0,-0.03624,327,0.6,1.213390760756771,0.9367238320520402
ENJUSDT,1775623200000,0.02067455,resistance,REJECTED,-0.01828143083535458,3.558436856804293,0.15119952142683143,-0.012464982054595772,0.4666666666666667,0.45630365977349274,114310.42282,-0.15182377165750904,220269.07685,-0.0052822249195378585,0.01306,50.0,0,-0.222554,418,,,
ENJUSDT,1775633700000,0.02067455,resistance,REJECTED,0.006812082894131947,0.8641525980937717,-0.03803469489574677,-0.004827827347861799,0.9999999999999653,0.5651252467584919,91347.48466,-0.5291087788018611,199424.16229,-0.10454241845716251,0.01064,50.0,0,0.010685,418,1.0,1.940593624176297,0.68
ENJUSDT,1775640000000,0.02067455,resistance,REJECTED,-0.00949445593294742,5.431053308400102,0.3127252155231427,-0.009257377077767491,1.0,0.44506998653410584,83567.87556,-0.24937902247041266,187520.83111,0.07266187861988702,0.01548,160.0,0,-0.064221,418,,,
ENJUSDT,1775651400000,0.02067455,resistance,BROKE,-0.0006908081000721522,3.4330534347840844,0.2560754115563909,-0.006227972377429649,0.6956521739130422,0.5109862625243271,59252.88321,0.15697807212540715,182556.71743,-0.0017391128403145392,0.02564,160.0,2,0.020712,418,0.4,0.6197882164381143,0.7948066935949221
ENJUSDT,1775667600000,0.02691875,support,FAKE,-0.012502376410970665,-0.02217887884455516,0.646628313023266,0.007935673872398569,0.6399999999999983,0.4936429870220427,161537.56011,-0.7256735505429683,777401.78363,-0.06201885319977225,0.04718,45.0,4,-0.103516,16,-3.2,0.5310175320940405,0.9889729125462982
ENJUSDT,1775672100000,0.02691875,support,REJECTED,-0.012634032868348457,1.6876665593855322,0.6561719876750859,0.001053364779489837,0.6078431372548976,0.5091112968712318,213701.22533,-0.24647044351578984,874602.5838,0.1480447268407414,0.03641,75.0,2,-0.062626,16,-0.2,1.6731835707803513,0.9799629996503905
ENJUSDT,1775683800000,0.02691875,support,BROKE,-0.010762820378924716,0.015137196174988432,0.43130955572331564,0.0015323891339678161,0.44155844155843965,0.5010045276347926,172549.44258,-0.022467065421320598,912180.27516,-0.05361306497015033,0.03269,85.0,8,-0.057229,16,-1.6,0.40839087393657447,0.85628705773664
ENJUSDT,1775691000000,0.02691875,resistance,BROKE,0.0347590930156033,7.232417474535735,0.3247588232068065,-0.0005107963779894439,1.9629629629629646,0.5012329137260816,169112.19233,0.051434546385714874,750146.59395,0.20995437565801897,0.05907,40.0,5,0.186092,16,1.8,0.4151843846060726,0.92581354288323
ENJUSDT,1775711100000,0.03104176,resistance,REJECTED,-0.0072999969589782445,1.8210949064151536,0.10001767721007117,0.005962358618298557,0.6170212765957478,0.49951405673725324,204163.95372,0.0003913595229990685,608717.00309,0.13053454344260482,0.07764,60.0,1,-0.067217,34,0.2,0.6922380469774346,0.9563345748491332
ENJUSDT,1775721000000,0.02990667,resistance,REJECTED,-0.003938541009241087,1.5139633508822654,0.4790492306473872,-0.00139333466414016,0.6470588235294109,0.5019529975795324,271811.5778,-0.6281084515212365,757377.45806,0.0038146516354133513,0.04414,125.0,6,-0.010172,33,-1.0,1.933500162497568,0.958005287682038
ENJUSDT,1775729100000,0.02893163,resistance,BROKE,-0.030971218717450663,2.3296293176399265,0.44300296081472057,-0.018220761007571015,0.777777777777782,0.47097042604801365,197467.26299,0.2447882421611095,734330.87811,0.029679820610798168,0.0394,50.0,3,-0.155925,49,0.8,0.4471295143528831,0.9479893076418445
ENJUSDT,1775732700000,0.02990667,support,BROKE,-0.004662223581003819,0.17324089898441875,0.4288233591738092,-0.003188392774130904,0.8988764044943826,0.5091293084958617,166125.65707,0.13260538022907797,990521.34231,0.1599635473046538,0.05584,35.0,1,-0.045907,33,-1.0,0.8181646159895049,0.9943005164881068
ENJUSDT,1775742300000,0.03227333,resistance,FAKE,0.011963760955647117,0.0945139242376225,0.32830471681535667,-0.013386105819458977,1.886075949367093,0.4934830420452806,181652.45395,-0.3924409299923759,770710.03495,0.014347736107034588,0.07405,60.0,1,0.085909,12,-1.6,1.2316756232792458,1.0467755243117884
ENJUSDT,1775779200000,0.02990667,support,BROKE,-0.013814416695614371,0.7432392701604922,0.7462899334823762,0.0022495773826056733,0.43010752688172144,0.49597073424908783,190809.61745,0.008679412044372503,877073.15488,-0.031990371393622104,0.05551,90.0,5,-0.083498,33,-0.6,1.0680051742278156,0.7923956697177009
ENJUSDT,1775786400000,0.02990667,support,REJECTED,0.003125594249246852,0.5130095700949489,0.2856033917099219,0.0023375704272131856,0.5999999999999913,0.5018700734200211,194959.73881,0.11664654543067465,835685.61048,0.014270068452562127,0.02909,55.0,3,0.009357,33,-1.2,1.8839368393382057,0.8423208728876984
ENJUSDT,1775797800000,0.02990667,support,BROKE,0.02253707110116025,0.2640534867677471,0.14245607751287048,0.009262623037814447,1.7307692307692513,0.49208709112818333,229602.77294,0.19466422633793368,1067457.22692,-0.011979403193541018,0.02508,45.0,0,0.119311,33,0.0,1.105025195980989,0.8210761237228441
ENJUSDT,1775805600000,0.02893163,resistance,BROKE,-0.007122181648306006,1.8609576060624984,0.31821263485217477,-0.0034218058592838767,0.6538461538461544,0.490107253176902,246353.32413,-0.14904507802822464,626172.12128,0.0386813465220976,0.03733,170.0,7,-0.033853,49,0.2,1.3516364288394602,0.835229528355781
ENJUSDT,1775817600000,0.02893163,resistance,BROKE,-0.015120169095916345,0.8618980213432592,0.6842787286736963,-0.0021483862398859544,0.6551724137931116,0.4779124851565192,215513.4508,0.04716373690592346,543452.77559,-0.01836209349304686,0.02973,80.0,4,-0.071094,49,0.0,1.7345665876571792,0.7703240518310829
ENJUSDT,1775824200000,0.02893163,support,BROKE,-0.007698011255806003,0.41783009882288447,0.44255230572871423,0.004673504578316481,0.41095890410958574,0.5058851275119464,283630.79277,-0.41829040508891824,788052.72251,0.13645248903589124,0.0318,75.0,4,-0.040852,49,0.2,1.2831256466607226,0.7848536844946832
ENJUSDT,1775830500000,0.02893163,support,REJECTED,-0.0050157947937405235,0.4940885385987359,0.3204756647712303,0.0011897923338210841,0.7931034482758457,0.5032361591073788,193895.94862,0.1722460787409551,640733.966,0.14501104376409407,0.02765,205.0,10,-0.030727,49,,,
ENJUSDT,1775845200000,0.02893163,support,BROKE,-0.0010957935523430494,1.2573164979553781,0.2704858507104279,-0.0005838992789115561,1.3157894736841933,0.4858090374194882,192241.97189,-0.1362768691102505,754981.47644,0.1669745316684001,0.02212,225.0,16,-0.003534,49,0.4,1.1871125989750537,0.7254403486471763
ENJUSDT,1775867100000,0.02792423,support,BROKE,0.010002500170681512,3.3362116001985407,-0.06463855696881106,0.009131156931302599,2.777777777777859,0.4883997196586055,192706.94785,-0.1614688887283,869069.63045,0.0918481728266755,0.03187,55.0,3,0.064407,26,-0.2,1.4760395959908255,0.7891167173325905
ENJUSDT,1775871900000,0.02792423,support,BROKE,-0.011943040280492844,15.23229981130239,0.5644283930179999,0.0181970432507048,0.9473684210526344,0.4930453318611213,173983.13,0.0348530583388047,794096.45999,0.09059950918619467,0.03295,100.0,4,-0.053961,26,0.8,1.432106371490207,0.7843432980361651
ENJUSDT,1775880300000,0.02792423,resistance,REJECTED,0.00059070800563562,21.688798457726985,0.062090745922719244,-0.01892408586792859,0.8518518518518595,0.45838931158270546,111028.31798,-0.07728680507132557,324657.1757,0.09104150453014748,0.01647,105.0,5,-0.052609,26,-1.0,2.2467663227345227,0.7756717350551968
ENJUSDT,1775888400000,0.02792423,resistance,BROKE,0.019282586695500096,8.289028743570345,0.831565172072574,0.017820083320584212,1.8461538461538234,0.5391325925162529,100178.97988,0.14001903692748574,341808.85495,0.22127972150456118,0.02829,95.0,3,0.049875,26,,,
ENJUSDT,1775899200000,0.02792423,support,REJECTED,-0.00312833417276915,1.4299382967115402,0.17046914504513572,0.005832757542746733,2.1176470588236107,0.49509482281290457,81726.56858,0.46024648931185175,594180.25616,0.02107394829326189,0.02435,100.0,3,-0.015502,26,0.2,2.0602555425293634,0.7398989161237547
ENJUSDT,1775911200000,0.02893163,resistance,BROKE,0.006659843586118996,3.439462390804754,0.38395389227380583,-0.008278992121844018,4.450000000000037,0.5155386498184145,108496.42001,-0.13561914611555026,498370.75952,0.10120867559319843,0.04321,170.0,4,0.044455,49,1.4,1.5190642094972273,0.6890246621772288
ENJUSDT,1775923500000,0.03104176,support,BROKE,-0.03841052143455006,0.23234674266741884,0.7521299590876248,0.005987791251119988,0.22169811320755026,0.4877231085839469,63053.92094,0.24337295542204762,484277.10415,-0.06504548323664323,0.08408,50.0,2,-0.352058,34,1.4,1.7367300459931827,0.6785472591924205
ENJUSDT,1775928000000,0.02990667,support,REJECTED,-0.007336819319063266,0.09995416291715298,0.048862537598723756,0.006068475518566415,1.0,0.5536799857422204,92434.01438,0.18454409502256408,577549.53443,0.010431875338098128,0.02107,75.0,2,-0.029239,33,0.4,1.67157812733896,0.7789090455512852
ENJUSDT,1775950200000,0.03104176,support,REJECTED,0.013265105120491623,1.4974300092286454,0.17314141410390074,-0.0015063578869240445,0.5750000000000159,0.39816270357356787,126876.16761,-0.010139741158359694,640305.07977,-0.09629554997367552,0.0306,40.0,2,0.057478,34,-0.2,0.15182960873389853,0.84926591183861
ENJUSDT,1775959200000,0.03227333,support,BROKE,-0.045141631406543765,-0.4584111524757559,0.7297325029114541,0.012592652884138654,0.33858267716536145,0.48203306243271493,186068.08156,-0.45348766931419515,891996.95098,0.26104066542691917,0.02572,45.0,2,-0.202632,12,0.2,1.7277747126026721,0.7161208193496124
ENJUSDT,1775966100000,0.03227333,resistance,REJECTED,-0.02827137114454523,1.6357944418276453,0.4220827936206674,-0.006544869613458266,0.8484848484848444,0.48468052419703217,137401.1506,-0.06493495574486574,577821.48655,0.0632444450148061,0.0409,35.0,2,-0.269838,12,-3.8,0.9765022623844227,0.7235877529167821
ENJUSDT,1775978400000,0.03104176,support,REJECTED,-0.01837474179597099,5.94299989896696,0.32547296663572717,0.01047241217196308,0.6515151515151505,0.4862932943429788,150896.25867,-0.6098450628742516,871526.0583,0.22764063577567392,0.03608,60.0,0,-0.092275,34,0.6,1.7881354232779272,0.8093886816928815
ENJUSDT,1775982900000,0.03227333,resistance,BROKE,-0.03920826509955688,1.8925013939837445,0.6127765406301753,0.022964586679172186,1.0277777777777868,0.49568940688319857,134448.73787,-0.005289775590270551,475199.41646,-0.20754596008491763,0.04803,35.0,0,-0.263913,12,-0.2,1.3972556958980684,0.6997554614031235
ENJUSDT,1775985600000,0.03319889,support,REJECTED,-0.014667585337855643,0.8448829090581209,0.7607855289940819,0.0012937813662791508,0.971830985915494,0.5068242406895961,69867.0962,0.3354244128891788,636591.695,-0.0026990105494344987,0.03374,40.0,1,-0.002691,9,-0.2,0.4171649652643654,0.7439480849763851
ENJUSDT,1776012600000,0.039686,resistance,REJECTED,-0.04459488574523258,0.06309832397961612,0.7238318541227708,-0.008287424704986756,0.3821656050955386,0.49481255251577944,213136.69279,-0.11639645597396941,903704.14596,-0.1594753519569508,0.02999,30.0,0,-0.169107,10,-2.0,1.8223383805967894,0.716846126196924
ENJUSDT,1776018900000,0.03873875,resistance,REJECTED,-0.01678428924949801,13.116163417237221,0.3689475967785491,-0.01865567083142982,0.7088607594936631,0.5137404645745173,149158.37874,0.128774297218341,671873.25012,-0.12013129562986553,0.03614,35.0,3,-0.092005,8,0.4,0.5516226303550659,0.7654507695092135
ENJUSDT,1776027000000,0.03873875,support,FAKE,-0.0011692727494817556,0.4038929061654195,0.6290650093200774,0.023692786870211747,0.688311688311692,0.531521236918481,157082.57955,0.16209782904364045,812835.46243,0.16446901802072816,0.04621,55.0,0,-0.053374,8,0.2,1.1870850692364787,0.6880564574425073
ENJUSDT,1776031800000,0.03873875,support,BROKE,-0.002258211249337157,1.5396740676515095,0.342129786337047,0.0056705766869496405,0.4615384615384588,0.5000068979380703,98666.39284,0.31469225298505366,872962.00947,-0.009738974418928686,0.0253,45.0,3,-0.031676,8,-2.4,0.8531631916232715,0.6479146045098342
ENJUSDT,1776038700000,0.03596,support,REJECTED,-0.060063636644479605,1.0800367943474583,0.2997334628895364,0.002502780867630695,0.21925133689839563,0.48322992997978964,,,,,0.03254,40.0,1,-0.453913,9,,,
ENJUSDT,1776047100000,0.03596,support,REJECTED,-0.00966851399615996,4.729047688406649,0.20440857016496689,0.003600491774486084,0.6399999999999872,0.5062813618780377,,,,,0.02392,100.0,8,-0.03216,9,1.4,0.29621528078580106,0.8209565603898029
ENJUSDT,1776056400000,0.03596,resistance,REJECTED,-0.009564390695909392,1.0209675902969124,0.38251952992999966,-0.00039517592646802485,0.374999999999995,0.49220263664044933,,,,,0.04672,105.0,4,-0.077439,9,0.0,0.20315562931481823,0.8861375509911973
ENJUSDT,1776063600000,0.034964,support,REJECTED,-0.005106581690061883,1.982329947039052,0.18365106265081066,0.0004350339296357463,0.41304347826087356,0.4627440039678617,,,,,0.0266,100.0,9,-0.023318,10,0.0,0.1271879725908965,0.7489897190332588
ENJUSDT,1776080700000,0.039686,support,REJECTED,-0.003305995923309452,1.0418961739299277,0.3487414053267519,0.006148263871390444,0.6619718309859108,0.49554396820151025,,,,,0.03377,130.0,4,-0.03054,10,0.8,1.74368413394526,0.7379233381777687
